nome,nome_civil,partido,uf,periodo_mandato,telefones,email,data_nascimento,naturalidade,profissao,formacao,numero_mandatos,comissoes,link_perfil,fonte_dados,url_fonte,data_extracao,metodo_extracao
TONHA MAGALHÃES (PR-BA),"TONHA MAGALHÃES
                    

Não está em exercício",PR,BA,3216 - 0000,(61) 3216-0000,,16/01/1958,São Felipe - BA,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/141382,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=10,2025-12-07 15:59:42,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
VANESSA GRAZZIOTIN (PCdoB-AM),"VANESSA GRAZZIOTIN
                    

Não está em exercício",PCdoB,AM,3216 - 0000,(61) 3216-0000,,29/06/1961,Videira - SC,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74357,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ALMERINDA DE CARVALHO (PMDB-RJ),"ALMERINDA DE CARVALHO
                    

Não está em exercício",PMDB,RJ,3216 - 0000,(61) 3216-0000,,17/01/1952,,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74675,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ANA ALENCAR (PSDB-TO),"ANA ALENCAR
                    

Não está em exercício",PSDB,TO,3216 - 0000,(61) 3216-0000,,09/11/1961,Anápolis - GO,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/133440,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ANA GUERRA (PT-MG),"ANA GUERRA
                    

Não está em exercício",PT,MG,3216 - 0000,(61) 3216-0000,,13/09/1954,Campina Grande - PB,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/134115,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ANGELA GUADAGNIN (PT-SP),"ANGELA GUADAGNIN
                    

Não está em exercício",PT,SP,3216 - 0000,(61) 3216-0000,,08/04/1948,Rio de Janeiro - RJ,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74699,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
DRA. CLAIR (PT-PR),"DRA. CLAIR
                    

Não está em exercício",PT,PR,3216 - 0000,(61) 3216-0000,,10/07/1945,Porto União - SC,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74381,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
EDNA MACEDO (PTB-SP),"EDNA MACEDO
                    

Não está em exercício",PTB,SP,3216 - 0000,(61) 3216-0000,,01/04/1948,Rio das Flores - RJ,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74267,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ELAINE COSTA (PTB-RJ),"ELAINE COSTA
                    

Não está em exercício",PTB,RJ,3216 - 0000,(61) 3216-0000,,12/05/1959,Niterói - RJ,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74174,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
FRANCISCA TRINDADE (PT-PI),"FRANCISCA TRINDADE
                    

Não está em exercício",PT,PI,3216 - 0000,(61) 3216-0000,,26/03/1966,Teresina - PI,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74033,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
JUÍZA DENISE FROSSARD (PPS-RJ),"JUÍZA DENISE FROSSARD
                    

Não está em exercício",PPS,RJ,3216 - 0000,(61) 3216-0000,,06/10/1950,Carangola - MG,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74252,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
KÁTIA ABREU (PFL-TO),"KÁTIA ABREU
                    

Não está em exercício",PFL,TO,3216 - 0000,(61) 3216-0000,,02/02/1962,Goiânia - GO,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73592,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
KELLY MORAES (PTB-RS),"KELLY MORAES
                    

Não está em exercício",PTB,RS,3216 - 0000,(61) 3216-0000,,19/01/1963,São Leopoldo - RS,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74396,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LÚCIA BRAGA (PMDB-PB),"LÚCIA BRAGA
                    

Não está em exercício",PMDB,PB,3216 - 0000,(61) 3216-0000,,13/12/1934,João Pessoa - PB,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/65987,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MANINHA (PSOL-DF),"MANINHA
                    

Não está em exercício",PSOL,DF,3216 - 0000,(61) 3216-0000,,13/09/1948,Januária - MG,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74288,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA LUCIA (PMDB-RJ),"MARIA LUCIA
                    

Não está em exercício",PMDB,RJ,3216 - 0000,(61) 3216-0000,,25/03/1953,Rio de Janeiro - RJ,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74255,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIÂNGELA DUARTE (PT-SP),"MARIÂNGELA DUARTE
                    

Não está em exercício",PT,SP,3216 - 0000,(61) 3216-0000,,03/04/1946,Rio de Janeiro - RJ,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74485,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MIRIAM REID (PSB-RJ),"MIRIAM REID
                    

Não está em exercício",PSB,RJ,3216 - 0000,(61) 3216-0000,,15/06/1957,Macaé - RJ,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74690,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
NEYDE APARECIDA (PT-GO),"NEYDE APARECIDA
                    

Não está em exercício",PT,GO,3216 - 0000,(61) 3216-0000,,06/09/1952,Quirinópolis - GO,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74369,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SELMA SCHONS (PT-PR),"SELMA SCHONS
                    

Não está em exercício",PT,PR,3216 - 0000,(61) 3216-0000,,22/06/1948,Campo Novo - RS,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74403,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SOCORRO GOMES (PCdoB-PA),"SOCORRO GOMES
                    

Não está em exercício",PCdoB,PA,3216 - 0000,(61) 3216-0000,,12/01/1952,Cristalândia - GO,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74085,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
SUELY CAMPOS (PP-RR),"SUELY CAMPOS
                    

Não está em exercício",PP,RR,3216 - 0000,(61) 3216-0000,,14/05/1953,Boa Vista - RR,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73922,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
TEREZINHA FERNANDES (PT-MA),"TEREZINHA FERNANDES
                    

Não está em exercício",PT,MA,3216 - 0000,(61) 3216-0000,,29/10/1955,Barreirinhas - MA,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74029,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
TETÉ BEZERRA (PMDB-MT),"TETÉ BEZERRA
                    

Não está em exercício",PMDB,MT,3216 - 0000,(61) 3216-0000,,20/07/1957,Pirajuí - SP,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73652,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
THAÍS BARBOSA (PMDB-MT),"THAÍS BARBOSA
                    

Não está em exercício",PMDB,MT,3216 - 0000,(61) 3216-0000,,01/11/1940,Rio Verde - GO,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/134116,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ZELINDA NOVAES (PFL-BA),"ZELINDA NOVAES
                    

Não está em exercício",PFL,BA,3216 - 0000,(61) 3216-0000,,25/12/1944,Iguaí - BA,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74144,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=11,2025-12-07 15:59:44,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ZULAIÊ COBRA (PSDB-SP),"ZULAIÊ COBRA
                    

Não está em exercício",PSDB,SP,3216 - 0000,(61) 3216-0000,,18/11/1943,São José do Rio Pardo - SP,,s,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73645,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ALCIONE ATHAYDE (PSB-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74014,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ANA CATARINA (PMDB-RN),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74248,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ANA CORSO (PT-RS),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73686,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
DOLORES NUNES (PMDB-TO),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74188,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ESTHER GROSSI (PT-RS),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73894,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LÍDIA QUINAN (PSDB-GO),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73667,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
LÚCIA VÂNIA (PSDB-GO),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/65498,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA ABADIA (PSDB-DF),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74803,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA ELVIRA (PMDB-MG),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74746,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARIA LAURA (PT-DF),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73659,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARISA SERRANO (PSDB-MS),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73760,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
NAIR XAVIER LOBO (PMDB-GO),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74021,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
TÂNIA SOARES (PCdoB-SE),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73687,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ZILA BEZERRA (PTB-AC),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74185,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ADELAIDE NERI (PMDB-AC),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/73823,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ALZIRA EWERTON (PSDB-AM),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74088,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ANA JÚLIA (PT-PA),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74071,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
CECI CUNHA (PSDB-AL),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74518,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
CÉLIA MENDES (PPB-AC),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74180,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
CIDINHA CAMPOS (PDT-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74836,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
DALILA FIGUEIREDO (PSDB-SP),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74231,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
ETEVALDA GRASSI DE MENEZES (PMDB-ES),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74138,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
JOANA D'ARC (PT-MG),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74227,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MARCIA CIBILIS VIANA (PDT-RJ),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74859,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=12,2025-12-07 15:59:47,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
MÁRCIA MARINHO (PSDB-MA),Comunicar erro ou fazer sugestão,,,3216 - 0000,(61) 3216-0000,,,,,,,"Agência Câmara de Notícias
Rádio Câmara
TV Câmara
Banco de Imagens
Assessoria de Imprensa
Comprove uma notícia",https://www.camara.leg.br/deputados/74205,Web Scraping HTML,https://www.camara.leg.br/deputados/quem-sao/resultado?search=&partido=&uf=&legislatura=&sexo=F&pagina=13,2025-12-07 15:59:49,BeautifulSoup - Câmara dos Deputados (filtro sexo=F)
